"uuid","skill_name","level"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","intellij","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","InVision","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Ionic","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","ISO 27001","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","ITIL","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Jade","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Jade","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Jasmine","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Jasmine","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Jasmine","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Java","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Java","EXPERT"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Java","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Java","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Java","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Java","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Java","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Java","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Java","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Java","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JAVA 7","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JAVA 8","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","JAVA 8","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Java EE","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","JavaScript","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JavaScript","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","JavaScript","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","JavaScript","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","JavaScript","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","JavaScript","EXPERT"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","JavaScript","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","JavaScript","EXPERT"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","JavaScript","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","JavaScript","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JAX-RS","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JAX-WS","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Jenkins","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Jenkins","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Jenkins","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Jenkins","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Jenkins","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Jenkins","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Jenkins","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Jenkins","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Jest","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Jest","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Jest","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Jira","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Jira","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Jira","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Jira","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Jira","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Jira","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Jira","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Jira","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Jira","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","JMeter","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JMeter","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","JMeter","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","JMeter","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Jobs-to-be-Done Interviews","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JPA","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","jQuery","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","jQuery","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","jQuery","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","jQuery","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","jQuery","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","jQuery","EXPERT"
"cd9974b9-da79-4b19-af78-fefac8849238","jQuery","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JSF","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","JSON","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JSON","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","JSON","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","JSON","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","JSON","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","JSON","EXPERT"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","JSON","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","JSON","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","json web tokens","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","json web tokens","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","json web tokens","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JSP","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","JUnit","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","JUnit","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","JUnit","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","JUnit","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","JWT","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Kafka","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Kafka","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Kafka","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Kanban","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Kanban","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Kanban","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Kanban","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Kanban","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Kanban","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Kanban","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Kinesis","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Kinesis","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Kinesis","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Kinesis","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Koa","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Kotlin","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Kotlin","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Kotlin","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Kubernetes","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Kubernetes","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Kubernetes","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Kubernetes","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Kubernetes","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","KVM","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Laravel","EXPERT"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Laravel","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Laravel","EXPERT"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Laravel","EXPERT"
"5954d235-8fb1-4af8-8613-67aac403049e","Laravel","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Lateral Thinking","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Lateral Thinking","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","LDAP","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","LDAP","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","LDAP","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Leadership","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Leadership","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Leadership","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Leadership","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Leadership and Teamwork","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Leading Teams","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Leading Teams","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Leading Teams","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Leading Teams","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Leading Teams","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Leading Teams","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Leading Teams","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Leading Teams","EXPERT"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Lean Six Sigma","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","LESS","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","LESS","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","LESS","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","LESS","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","LESS","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Linux","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Linux","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Linux","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Linux","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Linux","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Linux","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Linux","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Linux","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Linux","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Linux / Bash Script","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Linux / Bash Script","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Linux / Bash Script","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Linux / Bash Script","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Linux / Bash Script","EXPERT"
"cd9974b9-da79-4b19-af78-fefac8849238","Linux kernel headers","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Locust","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Logical thinking","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","logstash","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","logstash","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Loopback","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Luigi","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","MacOS","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Manual Testing","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Manual Testing","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Manual Testing","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Manual Testing","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Map Reduce","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Map Reduce","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Map Reduce","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Map Reduce","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Map Reduce","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Market Research","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Market Research","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Material Design","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Materialize","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","MATLAB","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Maven","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Maven","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Maven","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Mentorship","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Microservices",
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Microservices","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Microservices","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Microservices","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Microservices","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Microsoft Excel","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Mobile Design","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Mobile Design","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Mocha","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Mocha","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Mocha","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Mocha","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Mockito","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Mongo DSL","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Mongo DSL","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Mongo DSL","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Mongo Server Administration","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Mongo Server Administration","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Mongo Server Administration","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","MongoDB","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","MongoDB","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","MongoDB","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","MongoDB","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","MongoDB","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","MongoDB","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Mongoose","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Moustache","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","MSSQL","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Multithreading","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","MVC framework","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","MVC framework","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","MVC framework","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","MVC framework","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","MVC framework","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","MVC framework","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","MySQL","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","MySQL","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","MySQL","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","MySQL","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","MySQL","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","MySQL","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","MySQL","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","MySQL","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","MySQL","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Natural Language Processing","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Negotiation","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Neo4j","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Neo4j","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Neo4j","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","New Relic","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","New Relic","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","New Relic","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","New Relic","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Next.js","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","nginx","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","nginx","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","nginx","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","nginx","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","nginx","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","nginx","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","nginx","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","nginx","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Node.js","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Node.js","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Node.js","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Node.js","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Node.js","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Node.js","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Node.js","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Node.js","EXPERT"
"cd9974b9-da79-4b19-af78-fefac8849238","Node.js","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Nodejs","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","NoSQL DBs","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","NoSQL DBs","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","NoSQL DBs","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","NoSQL DBs","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","NoSQL DBs","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","NoSQL DBs","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","NoSQL DBs","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","NoSQL DBs","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","NoSQL DBs","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","NPM scripts","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","NPM scripts","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","NPM scripts","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","NPM scripts","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","NPM scripts","EXPERT"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Numpy","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Numpy","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Nuxt.js","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Nuxt.js","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","oauth2","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","oauth2","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","oauth2","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","oauth2","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","oauth2","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","oauth2","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","oauth2","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","oauth2","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Object Oriented Programming","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Objective-c","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Office 365","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Office 365","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","OpenCV","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","OpenGL","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","OpenSSL","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","OpenSSL","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","OpenSSL","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","OpenSSL","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","OpenStack","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","OpenStack","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","ORACLE DB","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","ORACLE DB","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","ORACLE DB","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","OSI Model Understanding","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","OSI Model Understanding","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","OSI Model Understanding","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","OSI Model Understanding","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Ownership","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Ownership","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Page Object Model (POM)","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Pair Programming","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Pandas","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Pandas","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Pandas","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Pattern Design","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Performance Testing","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Perl","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Perl","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","PGP","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Photo Editing","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Photography","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Photoshop","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Photoshop","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","PHP","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","PHP","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","PHP","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","PHP","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","PHP","EXPERT"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","PHP","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","PHP","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","PHP","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","PHP","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","PHPUnit","EXPERT"
"6e99edbc-18f0-43ec-891f-a597192ed91c","PHPUnit","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","PHPUnit","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","PHPUnit","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","pip","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Platform Architecture","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Plotly","NOVICE"
